Date,Subway Residual,Buses Residual,LIRR Residual
2023-05-25,74907.74726534914,22748.6000838303,-176.10684538041824
2023-05-26,40856.68748370651,12042.400029822486,-136.20497746250476
2023-05-27,16159.563170121983,3582.0951744690537,-1532.7982688249904
2023-05-28,732157.5798421497,259236.2382843853,45331.76342807154
2023-05-29,-759542.4889332498,-330386.7319254654,-58294.53343838533
2023-05-30,123559.36897545867,95456.74832584732,17301.361803362553
2023-05-31,95872.18780676043,59920.91579334834,2507.691278526676
2023-06-01,78226.05974597158,26799.27928795456,-1690.885016875196
2023-06-02,99657.80223493837,27350.90915826289,802.1688287890283
2023-06-03,11783.503697164822,30259.463403842412,22.19838519813493
2023-06-04,-162935.4387729289,-48530.01124769915,-4751.124735959631
2023-06-05,295591.52791063813,124624.89915574435,14418.825284078164
2023-06-06,-66099.86995832715,-39690.75498195924,-10980.322065975517
2023-06-07,-72269.65308249835,-19791.23422351852,-7927.507000916143
2023-06-08,-406016.69546511956,-140606.06909718376,-19546.810006590065
2023-06-09,-110177.36053868663,-44445.53649727418,-5062.702759190579
2023-06-10,33820.70595572842,-9066.666109791258,4534.827789158444
2023-06-11,-171102.28650184022,-86075.70421425253,-13516.409784774616
2023-06-12,266619.0024393727,94179.71353918524,13335.484615307912
2023-06-13,20228.52683437569,-9712.587366743479,6203.857340992865
2023-06-14,-82502.96714928886,-48478.00558425742,-310.1764273707813
2023-06-15,107148.81433110265,46050.867236047285,5105.066306866123
2023-06-16,-60120.78213867638,-26887.77226729947,-1182.1010252434935
2023-06-17,-16371.002723687794,-18564.423650565557,3482.0859607177263
2023-06-18,-54261.03603308089,3910.5665801183786,-375.1827237639227
2023-06-19,-334396.6792982803,-122135.34782478423,4020.9142621069623
2023-06-20,464649.78925664816,161617.89148913464,21438.383606653806
2023-06-21,-41885.35390087031,-28934.645322042983,222.03994928317843
2023-06-22,31670.469809421804,5971.407584711444,10553.015382552345
2023-06-23,19230.239633989986,-5408.664359550923,7831.724958215869
2023-06-24,7549.311905975454,-28112.562304004095,403.17095223243814
2023-06-25,95122.41292243265,-12321.435678132344,4817.15829877631
2023-06-26,78162.35653058859,42823.32616516552,8630.816976859205
2023-06-27,29345.472521787044,34187.88423953671,8189.8835909542395
2023-06-28,-183811.89870468434,-70651.92602121434,-8478.971776520746
2023-06-29,-71060.5716084768,-14084.219435329549,1176.5753547853092
2023-06-30,-69767.94809932727,11135.488226623973,3940.861500220519
2023-07-01,-68652.53125106916,40264.82509210473,11.380758403858636
2023-07-02,5311.970154334791,26505.66384904785,2100.299393657624
2023-07-03,-201478.00798726082,-72237.8416917692,-21781.544566503406
2023-07-04,-831829.2369806496,-331426.35003446287,-57071.947360915394
2023-07-05,471687.71387100127,207670.049551951,41762.581326306856
2023-07-06,168751.47800844628,55942.5650650959,5239.021588669042
2023-07-07,103575.72469003499,26955.386860227678,672.5458186890464
2023-07-08,41465.44998987438,8378.113340812037,732.9825175877486
2023-07-09,-23261.874884924386,-6413.514845303958,-1227.4210729614715
2023-07-10,102013.7298140754,33446.79281252553,3722.9362424241554
2023-07-11,109497.52429360105,54549.85841362481,10116.303019137704
2023-07-12,-78307.24212158937,-24069.211848545354,-10658.63471413625
2023-07-13,6628.249556615483,19441.437592577655,1606.083502527792
2023-07-14,-11238.730396130122,1234.7654225723818,140.4642892521515
2023-07-15,-15152.889828516636,7670.1742724010255,856.8711021804775
2023-07-16,-179981.1614152994,-53438.45438066311,-10917.958999086724
2023-07-17,131540.0588768092,45376.919495846145,8606.849486360821
2023-07-18,142563.59124988876,47747.530634142226,12692.341661665414
2023-07-19,-65328.7841382348,-48160.35671775136,-4024.721992827399
2023-07-20,27461.347558431793,-21399.707594825653,464.3812598984805
2023-07-21,6305.067370052915,-17401.92413156596,874.6443477922003
2023-07-22,91678.15694100037,8220.444091540063,3395.6675137824786
2023-07-23,112989.8453794145,39214.4277175162,8364.344716855732
2023-07-24,92370.73381839972,35057.87209477066,6805.4729654036055
2023-07-25,140930.5386387119,24449.28055301821,10148.865720036003
2023-07-26,27664.67427602131,-5586.959925552597,-6395.220672121592
2023-07-27,-15448.246869437397,-11482.50577100343,-4451.565159357677
2023-07-28,22811.025144608226,320.6660723746754,2522.309889072465
2023-07-29,-28409.14253469929,2104.91671849275,-2247.289053356799
2023-07-30,82090.08893521503,21862.83625590126,9819.826244536496
2023-07-31,48592.042740907054,10714.064491746714,4810.925416511949
2023-08-01,102865.61310690967,37362.09452451416,5784.320823581016
2023-08-02,46782.968492907006,4483.609973277897,5776.67984706469
2023-08-03,113767.68542345893,44270.40461598011,13396.220334420184
2023-08-04,76268.74486856395,33848.335425256984,1044.914755204256
2023-08-05,96354.6352967387,34793.70705852122,4146.707875929627
2023-08-06,24641.233526700176,18658.463560220553,1114.5869081293931
2023-08-07,33911.19912979705,15701.756499791052,2756.014146784204
2023-08-08,63934.7379008336,51485.1679138192,3535.3347292594262
2023-08-09,85829.30018295906,69652.8573506719,11241.894605463865
2023-08-10,56450.23453628179,22542.826365499757,5242.73370271764
2023-08-11,72055.57494032942,47248.87054392067,8440.906266518083
2023-08-12,6627.576828404795,2783.759021003032,2042.3060761863308
2023-08-13,14158.93604284199,3343.595380066661,1838.923585888493
2023-08-14,98283.57165645389,60007.552053264575,8661.11856815184
2023-08-15,-59370.72380883247,-22788.7676239321,-3830.2589948537934
2023-08-16,-31626.13724731654,-502.4268500385806,153.75224323011935
2023-08-17,-18241.00430306373,14182.30394385755,2314.2580234469497
2023-08-18,15362.939020464197,8415.15480800299,6568.99442108802
2023-08-19,96082.68465441791,39508.664371090475,18949.331324589293
2023-08-20,-14853.547351904213,6737.8386299326085,-3635.1048852277745
2023-08-21,77666.50204250775,48925.919632573845,7948.717087604658
2023-08-22,25126.440208277665,20117.801761101466,-1608.327446577634
2023-08-23,11315.565622562543,17952.665390623733,-1835.4716023575747
2023-08-24,-79166.67947369488,-32130.33126302692,-4951.204457991495
2023-08-25,-147097.21893098764,-58953.582876840606,-11589.620935841114
2023-08-26,-12725.081592397299,17767.228552370332,-6625.65169588197
2023-08-27,23322.15167512605,25007.416020644596,-7697.275960332801
2023-08-28,200682.64274435863,91636.66616660706,16218.278962343873
2023-08-29,-73634.80455320701,-39012.40466830903,-181.21700546721695
2023-08-30,-7780.2115335427225,-37282.47297322308,-3932.5771951939096
2023-08-31,5994.017235404346,19332.87531976425,458.07257995096734
2023-09-01,35920.95738166431,-1695.5209944720846,-7783.81296091355
2023-09-02,130573.11347445985,16087.560076809255,5553.383996562014
2023-09-03,623804.7849808014,224682.13468173682,42456.56474476546
2023-09-04,-705144.4796924652,-341915.0910276616,-59662.3472036688
2023-09-05,106590.0559988278,62325.785540948855,12947.63840766321
2023-09-06,60107.235390179325,32294.831243082648,7061.023722899263
2023-09-07,59337.416459244676,9140.13668956887,-4622.30348841357
2023-09-08,164448.7199779558,30105.92231870233,7700.0837313018565
2023-09-09,-6959.48022651393,-53449.18636991107,-583.5234383628122
2023-09-10,-257774.19440751616,-145829.89535864117,-14847.128529132373
2023-09-11,291949.01327241445,93251.94402078539,11730.728719885752
2023-09-12,-25742.28294706717,-48125.066089916276,-3583.093648940092
2023-09-13,-103543.3200414828,-77964.77349406667,-8791.726118449675
2023-09-14,-12868.76349267317,-37309.99601140013,-1579.8254374843673
2023-09-15,117421.9498036881,-12723.121782057686,4106.480319220369
2023-09-16,55164.752169102896,1582.9562974390574,-2716.7709759376594
2023-09-17,-99439.96099408343,-115083.85111647076,-5882.223724203854
2023-09-18,226259.4277608674,-1266.795927616069,8395.547082107048
2023-09-19,34794.9837620114,-93574.39694561402,-10723.853553969384
2023-09-20,16720.480351001024,-102221.2538437699,-4693.001762999862
2023-09-21,-51674.75348926196,-124592.3068407895,-8744.982961946342
2023-09-22,226830.37421958195,6048.795265370514,-3388.1031223599566
2023-09-23,-203208.9217433296,-147117.72549856408,-18899.610905906768
2023-09-24,-241396.26155912783,-141673.80483851978,-16891.537188658578
2023-09-25,-232185.8479918656,-156360.24952932145,-10722.655000165832
2023-09-26,37753.70182667719,-58085.37165545812,-7229.277565395227
2023-09-27,112278.1450270093,-4692.496238071239,-4883.959725416091
2023-09-28,24725.064058089163,-52373.96008063201,-7278.257759050961
2023-09-29,-582875.5749898204,-202648.85493153252,-19677.843351280782
2023-09-30,5241.430408122018,-39452.139986496884,-4435.086805607745
2023-10-01,141134.15401819441,21548.697540590074,-2720.116890796431
2023-10-02,169160.49222441576,85010.96598346764,8515.572249918885
2023-10-03,-99596.9942593514,-31288.095186977647,-54.92453014603234
2023-10-04,33455.6098247827,29906.1397924372,4417.132012844086
2023-10-05,229938.70836577844,128170.44865794317,9090.591407649103
2023-10-06,19580.727857653517,-2405.2794032781385,772.8667426267348
2023-10-07,-41393.119043522514,-24085.35508211772,-6457.349352366582
2023-10-08,2649.9963436680846,-5001.3957486762665,-6380.868274879234
2023-10-09,-201401.41916157305,-68291.06001986307,-9790.687712072744
2023-10-10,230913.44476861274,121056.64487896836,6958.881119190744
2023-10-11,3481.8603138783947,-4912.441115633119,-644.7372912811406
2023-10-12,-103826.68200201355,-80738.41583295097,-180.81668223906308
2023-10-13,50351.458992983215,22898.698893534252,2658.7883942594926
2023-10-14,-39095.36089250026,-21589.424468937097,1003.4684564127238
2023-10-15,14265.722892135382,1656.8781734104268,1001.3437340756354
2023-10-16,62442.32697100425,-4302.105428156909,3607.362982097722
2023-10-17,-29287.91197479237,-26174.666044462007,290.2908966523246
2023-10-18,-44560.26308144117,-27745.47290194384,411.33406283479417
2023-10-19,-32725.207384679466,-10166.781619230751,-1303.3345880092238
2023-10-20,7860.237000697758,-22261.682748748688,244.9114803672128
2023-10-21,-11228.771308478434,-8264.010395112215,622.3559836878558
2023-10-22,-21655.413869860116,904.3660358013585,1130.1625643121079
2023-10-23,93901.03836329095,28924.380525125656,4487.929901697178
2023-10-24,-12614.881325745955,-15858.566556307022,1340.178671985399
2023-10-25,-20487.97428021161,-19273.50993280369,324.91651855999953
2023-10-26,40439.65715355147,13396.061850418104,3942.5291901753226
2023-10-27,13270.837394963484,4161.551485419041,3369.477321064449
2023-10-28,7348.659609220922,-14618.995352413505,3888.9454487641924
2023-10-29,-84857.20801714435,-44522.0142418372,349.47276070623775
2023-10-30,803.4097074801102,-27031.194427233655,6101.637441407453
2023-10-31,-24297.988149340264,-17697.836755917175,-588.4466803249088
2023-11-01,-38978.33121629339,-36275.42567994306,-1590.3732564610254
2023-11-02,69142.74722271925,11330.567918440094,3807.3650739359146
2023-11-03,-48181.395134240855,-39701.21419228078,-3650.4848594446376
2023-11-04,-93510.81353074685,-56939.71598358033,1078.0676549110794
2023-11-05,75987.6670958167,-9887.49232916534,4429.71604428842
2023-11-06,-88389.52035784116,17613.301311047515,-3217.024965085846
2023-11-07,-113781.94104044093,-47260.749539286364,-286.77367554354714
2023-11-08,119913.25228365045,52664.080787019804,1754.8471642008226
2023-11-09,53116.091553926,18447.284845703747,7208.814967076847
2023-11-10,-100580.96228135563,-45979.82826526044,-4840.541796708596
2023-11-11,113627.08467639796,72707.25004755962,3254.453386574023
2023-11-12,-4304.758976741228,5437.181327135302,3256.425672225392
2023-11-13,13769.285391812678,-1486.5962381642312,2884.243543227756
2023-11-14,34391.738257825375,8219.095666945912,2731.3029732247815
2023-11-15,-17648.174606271088,-7255.536431844812,907.1562705325487
2023-11-16,77960.37496603047,37435.84603910986,8869.60554941371
2023-11-17,-89117.34537736792,-39906.198677302105,-1637.0414623255492
2023-11-18,-169491.87879319023,-73024.42878586345,-2985.3054437442333
2023-11-19,32791.484316764865,17042.521806309698,2630.663415770745
2023-11-20,62660.89076343784,3075.000764941331,4664.172293147014
2023-11-21,-18648.345851226244,-8499.625074493932,216.40304515641765
2023-11-22,-144435.47942036157,-55699.06651308597,4678.119964411948
2023-11-23,-442781.5556990504,-187169.71407190128,-31951.812384309218
2023-11-24,494753.70937973075,204689.68231352908,34867.712186475954
2023-11-25,450055.377619965,187702.69890829246,8293.93649820317
2023-11-26,-6693.454265897628,-41145.8252681843,1166.0052657498745
2023-11-27,59002.251688210294,-6165.388271055883,3162.1324519059854
2023-11-28,49111.372208160814,-10792.831874722848,-1427.0155958725954
2023-11-29,45678.457637544256,-23144.150739783654,789.5926807168289
2023-11-30,123772.8930800152,36860.15569932922,9434.157810143952
2023-12-01,-122045.59864694206,-63537.15753111127,-13943.106235190906
2023-12-02,-160037.8354297788,-77984.10636935465,-2211.7276294461626
2023-12-03,11026.298834112473,30012.78721364215,4034.95023874825
2023-12-04,9088.590916784015,21789.554044787772,3634.8016646686883
2023-12-05,-65150.220884966664,-36855.86561611015,-965.5190554489964
2023-12-06,5195.348132019397,12667.429414305603,-643.9583398281247
2023-12-07,32172.907983890735,21456.776036071824,5592.163902623521
2023-12-08,-186629.5186227979,-67084.28210265352,-5914.371827405848
2023-12-09,-158756.4663515035,-72437.237911865,1839.0437046253064
2023-12-10,-153370.33930406393,-22540.28809212707,-5247.655620031903
2023-12-11,141068.02069816412,68438.14865516056,10830.577337895345
2023-12-12,-65638.40782242594,-29181.12125273072,-6010.135064939444
2023-12-13,-20109.70785816852,-2627.906629629433,1659.171174804098
2023-12-14,24689.039089729544,-2746.5697996064555,3261.0132122536306
2023-12-15,-38507.693481643684,-7655.102330454392,82.36509753839346
2023-12-16,13706.621430689469,-33446.685104269534,5141.591396465956
2023-12-17,-212299.64748560172,-129764.20356720465,-15149.599784031307
2023-12-18,91235.00722537655,13787.7780563056,6864.044767012267
2023-12-19,-77912.26279237401,-49166.990990546765,-4238.147547880595
2023-12-20,-16074.85286458768,-22886.35448909737,3899.0023370686686
2023-12-21,15199.263059331104,-8140.138035036391,4347.190699220169
2023-12-22,106394.75449794345,7015.744415966561,9384.53014779772
2023-12-23,175133.4976230166,73333.23158110562,12177.96743158868
2023-12-24,311278.0760070151,118957.61880221078,17914.452166712523
2023-12-25,-233760.09153582668,-118405.45478248806,-12789.999628380523
2023-12-26,130977.66886927327,97595.6627769724,21149.066338638542
2023-12-27,93397.20233698608,60776.66503885505,7009.513463013485
2023-12-28,78109.52873706864,52022.90242755879,5539.1948384450225
2023-12-29,122941.15225250646,52466.60947432974,7713.182945796259
2023-12-30,115337.94277645042,74473.45968418103,-4103.257389614242
2023-12-31,155849.5228596446,50148.273187201004,11047.18496734844
2024-01-01,-371213.41693935543,-142880.50928515627,-20968.475254185993
2024-01-02,268652.35960823996,117004.22534227278,20087.46626976208
2024-01-03,70097.14464729745,19711.745670905802,4397.036666499305
2024-01-04,42506.937398218084,11936.581406087615,2173.7578801329073
2024-01-05,-2313.0283915041946,-4194.241180601064,1717.7562019788893
2024-01-06,-86175.5096194488,-32104.079546554014,537.0106160239957
2024-01-07,-50107.93226562766,-9758.468517251313,-715.4292279405927
2024-01-08,265365.54180426477,102235.64971184311,19857.920276131917
2024-01-09,-188288.73919448117,-108172.30430220347,-17261.048428345734
2024-01-10,-38821.06227027858,-23001.17323105689,-2756.1619735088607
2024-01-11,55577.0448898687,23702.27134845918,5490.695333437732
2024-01-12,26928.23869957216,17878.53067927505,-493.7291488031624
2024-01-13,-21723.884115674067,-21667.190015969798,593.5286353558186
2024-01-14,8014.421560992487,-5073.284492233535,1648.2482993189478
2024-01-15,-165791.92301824875,-47743.32564160437,-20419.485223965457
2024-01-16,175684.961417709,74379.94947816152,19074.633397175086
2024-01-17,59904.11959295068,6133.972496133996,589.0216597430699
2024-01-18,-60236.3513676757,-51849.87179821846,-3480.3807629258663
2024-01-19,-29348.036684925668,654.0582268938888,-646.2755735938554
2024-01-20,-107714.47436130466,-65837.03203716362,-4249.015946966654
2024-01-21,-66895.1002211296,-34088.0663620485,-2249.485767427541
2024-01-22,122594.85849821987,45691.63184728101,11154.489651848213
2024-01-23,-50470.87926388346,-20532.192422960885,-5232.4545181817375
2024-01-24,-57856.22479157429,-36264.4829606805,-931.0972690687922
2024-01-25,37115.35636841506,33270.3226011917,3380.1065871070605
2024-01-26,-33292.349552622996,-20046.213551050983,1677.3306418496068
2024-01-27,-16254.375730768312,-5824.628219431266,-474.7292945655936
2024-01-28,-127976.65518326173,-68663.64209972869,-7692.411224663956
2024-01-29,74697.10772209102,5466.485744438367,9946.451013699232
2024-01-30,-52449.43051042594,-43011.3823717637,-7307.191764644464
2024-01-31,-60166.27452983847,5461.528687410755,-1510.3816693491244
2024-02-01,-170723.64781838143,-93165.31078338122,-10558.504762545519
2024-02-02,-153175.28008640883,-104566.00808922807,-11140.67253915203
2024-02-03,38506.60412748577,15821.4388114803,5502.02055814935
2024-02-04,150271.44722644286,79858.1607526706,7572.882931417436
2024-02-05,93478.51486763451,22030.385464890394,7782.614769001084
2024-02-06,-26122.755346405786,-23091.803411457222,-6087.844016988063
2024-02-07,-101205.49550584052,-67346.1642717364,-4383.687523238594
2024-02-08,-13130.895074994303,-14511.739552776795,713.9126835361822
2024-02-09,-32249.28119088849,-12120.648081039777,1363.4756601031113
2024-02-10,-89277.49911726592,-51738.55269389285,-2191.877273036953
2024-02-11,-119308.6835947968,-47485.128806707915,-4704.048540766729
2024-02-12,-26596.895232334733,-12729.125402939739,5217.4375070693495
2024-02-13,-462726.1922669513,-184603.03510795464,-23980.541298803117
2024-02-14,-85381.20126986597,-58013.10240075202,-3427.1864089400333
2024-02-15,-95725.66124861594,-65906.68327924295,-1755.2279664055386
2024-02-16,-27739.108895543497,-29911.326222972944,1655.2843169905827
2024-02-17,-30080.466684981715,-39204.51572033879,-4655.525410473259
2024-02-18,-134636.68077945057,-85749.70212739927,-4441.420508442912
2024-02-19,-400157.3554075556,-148615.76325464062,-33137.58533439625
2024-02-20,309268.98333524633,136022.66767044878,31303.613252900977
2024-02-21,70688.33456949564,46513.63110685535,1322.6774362769502
2024-02-22,37020.418949818704,33648.56300210953,99.16581245613634
2024-02-23,-7990.863268153742,16014.413218740141,1693.6230720561289
2024-02-24,62436.22660603793,49667.198482193286,-137.6054495908029
2024-02-25,36632.4116300419,14282.879382490879,1230.10143814818
2024-02-26,74191.25611812901,5937.876117493492,4659.012123345281
2024-02-27,-48793.58249317482,-36233.37824189826,-6033.460265212198
2024-02-28,-30.51267927372828,-9579.856284234906,5214.86002128094
2024-02-29,-24590.718569912482,-24624.934228365077,710.3531616229739
2024-03-01,-38012.31016139733,-31418.475757980254,-10536.643707222102
2024-03-02,-93657.91728323232,-55559.48176110559,-1797.6242079075018
2024-03-03,13790.506111386232,-12910.109241636004,-3267.588849663385
2024-03-04,30542.89285388589,-6660.738987560151,2462.213155683741
2024-03-05,-83980.16011633165,-65642.31987362786,-4904.710883764725
2024-03-06,-107192.40567458933,-64827.50361419888,-7014.17488784701
2024-03-07,-59680.30142197851,-25993.779879124835,-3413.6137702066335
2024-03-08,-5619.945408019703,-12042.626747481525,892.8770212127711
2024-03-09,-89292.32843124168,-36873.82023418066,-1842.210782413982
2024-03-10,-54054.83808085602,-11168.74761775136,1295.7734517207136
2024-03-11,47428.817582944874,8047.197224745993,4848.653258583334
2024-03-12,-899.7745744590648,3340.8639956309926,-1316.988454469305
2024-03-13,36366.124706032686,26245.878959353082,3610.617047324864
2024-03-14,-44883.44229340227,-12719.925518249627,-944.2999650744605
2024-03-15,-99561.26902736863,-43311.446510677226,-4260.661750433763
2024-03-16,-12902.47293363139,-1941.9377690854017,-698.8254222954274
2024-03-17,-104613.03940976644,-68131.41284332471,-5473.431111366372
2024-03-18,-46518.62642852077,3098.4750743720215,-728.3339691421425
2024-03-19,-73218.39089169959,-27341.964933281066,-3259.338500992366
2024-03-20,-59192.6041904795,-27357.94197905762,-5365.766781229555
2024-03-21,-47322.62094751978,-24674.63852249016,-1993.6636303905398
2024-03-22,-42103.27312120749,-19440.46796345804,-839.191771342099
2024-03-23,-187821.7180074551,-94762.32325072237,-8963.31323600671
2024-03-24,25430.563458458055,18329.228576452704,-919.6437722906412
2024-03-25,-28256.603903548792,-20432.67590854969,183.25052738937666
2024-03-26,-4556.084818425588,-12799.642677948344,-2900.997617063753
2024-03-27,-28922.378921997733,-24368.149909357075,-824.6893037671689
2024-03-28,-81435.27950588241,-72948.45600109885,-130.47211226224317
2024-03-29,-150180.02258106042,-90489.56555547053,4454.366467337124
2024-03-30,-44036.67299418943,-65351.03717300389,4916.12392700513
2024-03-31,-34000.62797378935,-37764.02345778071,9352.426002347434
2024-04-01,-145095.0260818624,-80569.9252078397,-3158.470824327582
2024-04-02,-106502.852730304,-66504.3708327969,-202.70746583203436
2024-04-03,-93962.77789442288,-80812.29831389885,-940.048015272303
2024-04-04,9734.659485752229,7626.759631427936,-1195.537465757865
2024-04-05,160260.35970036313,63384.9468677612,1464.648976522294
2024-04-06,131286.0082082739,79095.89879667712,1662.047134139808
2024-04-07,-74070.98088593083,-21100.49559867545,-6456.7841453565925
2024-04-08,-9670.22913705185,6447.3663891463075,-7791.435735968029
2024-04-09,120936.61527209217,71203.54109475506,731.9798773737275
2024-04-10,15683.368575119413,25861.425947590033,-2941.1095151629997
2024-04-11,97712.68701269338,47069.72674339032,-673.391677642474
2024-04-12,57804.0043808585,35879.289184555644,-689.4376384802454
2024-04-13,5884.4144865623675,16289.513851014664,-1844.681961041264
2024-04-14,12011.21765724197,-15086.719396982808,-3449.593775662128
2024-04-15,61724.2812608541,-3067.753504732158,1800.3640253095364
2024-04-16,40358.964022025,5979.302352773026,-718.911670829868
2024-04-17,33760.94812523201,16082.819023522316,2235.4634368581465
2024-04-18,-26433.180081569124,-7258.219500132836,-1920.1389696158876
2024-04-19,-52978.03161914833,-10304.672354424372,-4249.708334867872
2024-04-20,3472.622669555247,14317.123663156293,-2890.3617517633247
2024-04-21,-79393.37490101391,-9814.604462803574,-4456.644897321967
2024-04-22,-122078.18908228073,-34892.59817771008,-1124.0890324644279
2024-04-23,-159073.6617252836,-63579.88004688185,-5145.936678366852
2024-04-24,-179489.63276205584,-73131.52695313073,-5747.402232275548
2024-04-25,-136042.84799998254,-60639.670826764544,-2328.573733364872
2024-04-26,-158400.07393743284,-65371.323643831536,-5376.864266170451
2024-04-27,-85644.71443775017,-39643.53979376855,-1941.5280299346196
2024-04-28,64989.96157364175,38225.05348346126,3272.316239029198
2024-04-29,-18268.884109118488,736.8065188580658,2668.523648217728
2024-04-30,-182406.70416047657,-63311.68283305853,-2168.9082779370947
2024-05-01,-15043.85180449346,17294.41937686503,-2157.5015326857683
2024-05-02,-47909.52340335958,-14133.616832759231,-1819.3904443599167
2024-05-03,-19348.23052698141,-8082.615423941752,-1116.8620147849142
2024-05-04,-105814.66237214021,-48997.14718246553,-4327.16048500422
2024-05-05,-122686.2729849848,-52824.7536430445,-5844.096227144939
2024-05-06,27376.93475655699,19063.558762080967,2161.494471703656
2024-05-07,-46390.66901119379,-25924.862684238935,-4980.206560706603
2024-05-08,-42799.95549736405,-29476.010030095465,-1715.1934237572714
2024-05-09,-17052.911458506715,-7964.997732227668,-1362.3414531192393
2024-05-10,-64645.968160673045,-48223.993002232746,-3350.846828875132
2024-05-11,-37732.177770449314,-24937.86392805027,233.88395297594252
2024-05-12,-119026.7237132946,-72332.27209261851,-1694.305509999016
2024-05-13,97666.72452786472,14552.48792845942,5002.14186602924
2024-05-14,-51386.35292270873,-36098.86507274618,-4458.821329067607
2024-05-15,-55376.344735707156,-38622.743381404434,-4433.876744172827
2024-05-16,-42005.2451861077,-13660.080640484579,-3094.3238688604324
2024-05-17,-78543.30880279047,-21932.503756150138,-3747.872559189418
2024-05-18,-42915.807374096476,-32161.53538851021,-2503.715787221794
2024-05-19,52759.876519628335,36479.555098918965,2462.133625971066
2024-05-20,29734.084266304504,13028.053959205747,5318.563473897753
2024-05-21,-113762.55889869574,-50066.40426269453,-8555.676515359402
2024-05-22,-18141.15838655783,-10281.629564461997,2205.2994027439563
2024-05-23,-19540.451097448822,-5182.0057974217925,1600.7274391245737
2024-05-24,-33151.954531718045,-12071.425139599713,1192.103477809782
2024-05-25,-23998.078180614393,-16207.344882029109,365.16258348553674
2024-05-26,42630.13648873521,8846.331177057233,2995.99329649657
2024-05-27,-480801.19189555757,-182546.88585328264,-32428.54617178993
2024-05-28,385955.64273957023,157943.1868902631,30423.646362395055
2024-05-29,133646.7652333593,30445.969468793366,2547.0808229077666
2024-05-30,-86136.82164682634,-78019.54949259618,-2017.6235554640298
2024-05-31,-21406.486616749782,-11537.70950900414,1785.4340317869792
2024-06-01,-49538.00765290251,-18382.852234965423,188.4108652009163
2024-06-02,-26627.409419202246,-36147.93392283609,-1498.9345466818195
2024-06-03,110073.93544260459,23382.362013916252,3025.8659420562035
2024-06-04,-135126.72966896417,-64220.0498115283,-6538.098409549653
2024-06-05,-2843.6069984133355,-3833.300002376316,3985.6151932479406
2024-06-06,63413.98633502843,23579.700368079124,4443.000615136843
2024-06-07,234626.4376017917,68881.89779840969,10847.607938413043
2024-06-08,98157.60334790032,41656.634012447204,3329.2794463835016
2024-06-09,-18672.88934110198,4087.0625574921723,-4293.630483361718
2024-06-10,131648.33325266605,67217.52676395932,5797.964965457213
2024-06-11,-101986.39804954268,-29866.752702954225,-6905.4397108259145
2024-06-12,-81668.53144891094,-33352.1912123044,-8865.876026340993
2024-06-13,63768.058575913776,33724.54639540636,641.6135177232209
2024-06-14,-53203.2828373923,-23509.47784838127,-4608.8469974006
2024-06-15,46662.104756829794,22605.498816653155,-427.62314552708995
2024-06-16,26446.807528357953,14569.044487426057,-3047.801509423327
2024-06-17,59428.05586927803,4698.922963624122,1009.7637579451839
2024-06-18,229945.04203231446,76036.30248532747,-2126.5555373318493
2024-06-19,-255485.43617815245,-78852.92317107448,-15514.10013689287
2024-06-20,73090.15754341194,38433.85853157588,2176.8018428308424
2024-06-21,5645.9241085485555,6431.979770954,-5347.108747597609
2024-06-22,41.390231411438435,5898.4560556244105,-5370.258174635004
2024-06-23,-1822.1831829515286,25754.566380730597,-2662.540249550686
2024-06-24,-38133.38725256827,14278.056128244149,-1788.4761932780093
2024-06-25,-54395.19611018896,-18675.141151243588,-6220.119911987655
2024-06-26,-17103.59223389672,-31499.847557410132,-6413.829169630335
2024-06-27,161313.9872140498,65532.854682785925,4995.455630508019
2024-06-28,82721.75933707738,19669.716633915203,-1468.2457184704836
2024-06-29,77560.8366903686,-4218.701268418692,-3780.054048222082
2024-06-30,98628.54616713151,-18413.994473767234,4055.015811450983
2024-07-01,49653.98734228406,-10972.225979716051,389.2495599932736
2024-07-02,120011.87001186935,31792.875513542676,10233.276504266047
2024-07-03,692491.9992848551,283216.05238670274,45603.15272259421
2024-07-04,-344792.55156408576,-167226.42386150127,-32634.054272594687
2024-07-05,-80253.950771356,-30826.672013275092,-2201.6003240272403
2024-07-06,-26646.94435072178,-8401.781388988253,851.6878088859958
2024-07-07,11080.626417996828,3071.0083408341743,754.5756696220487
2024-07-08,24852.770734200254,-1454.1964935355354,137.0974832533393
2024-07-09,-17882.742943444755,-9370.680492878892,-1054.2472292601597
2024-07-10,-86724.01566401031,-53049.81938872556,-8845.608558517997
2024-07-11,106523.2745812335,33713.75027687731,9142.187835480028
2024-07-12,34727.45702227438,-2818.4109536057804,-6.041527872817824
2024-07-13,35530.250096070115,3290.6306960941292,710.734915514855
2024-07-14,47470.3343482092,7097.903066744329,153.78528708324302
2024-07-15,139570.31418025354,43453.46833029622,6091.2567567936785
2024-07-16,-43613.748801738024,-24068.679359510774,-3936.4736019887496
2024-07-17,-61853.13663888676,-25939.52124262636,-8149.129496824142
2024-07-18,95573.56054244377,43572.36792414333,5357.130079010181
2024-07-19,36200.42144396622,23673.088327620644,1398.0141811765498
2024-07-20,42681.30544848181,22180.615147536853,998.4372370835335
2024-07-21,-432.19852564297616,11933.535145191243,-1199.9231712562323
2024-07-22,-12374.88947224291,-9330.105153483339,-3504.0997991565673
