date,time,temp_c,temp_f,precip_mm,precip_in,humidity,wind_kph,wind_mph,wind_dir,pressure_mb,pressure_in,cloud,feelslike_c,feelslike_f,uv,gust_kph,gust_mph,condition_text,condition_code
2024-09-19,2024-09-19 01:00,19.5,67.1,3.65,0.14,91,16.6,10.3,NNE,1013.0,29.93,100,19.5,67.1,0.0,24.2,15.1,Moderate or heavy rain shower,1243
2024-09-19,2024-09-19 02:00,19.3,66.8,4.86,0.19,93,17.3,10.7,NNE,1013.0,29.92,100,19.3,66.8,0.0,25.1,15.6,Moderate rain,1189
2024-09-19,2024-09-19 03:00,19.2,66.6,2.43,0.1,91,18.4,11.4,NNE,1013.0,29.9,100,19.2,66.6,0.0,26.5,16.5,Moderate rain,1189
2024-09-19,2024-09-19 04:00,19.2,66.6,1.22,0.05,89,21.2,13.2,NNE,1012.0,29.9,100,19.2,66.6,0.0,30.2,18.8,Moderate rain,1189
2024-09-19,2024-09-19 05:00,19.3,66.7,0.0,0.0,88,22.7,14.1,NNE,1012.0,29.89,100,19.3,66.7,0.0,32.3,20.0,Overcast,1009
2024-09-19,2024-09-19 06:00,19.3,66.8,0.0,0.0,86,23.8,14.8,NNE,1012.0,29.89,100,19.3,66.8,0.0,34.6,21.5,Overcast,1009
2024-09-19,2024-09-19 07:00,19.4,66.8,0.0,0.0,85,22.3,13.9,NNE,1012.0,29.9,100,19.4,66.8,4.0,32.3,20.1,Overcast,1009
2024-09-19,2024-09-19 08:00,19.9,67.9,0.0,0.0,84,21.6,13.4,NNE,1012.0,29.9,100,19.9,67.9,4.0,30.7,19.1,Overcast,1009
2024-09-19,2024-09-19 09:00,20.5,68.9,0.0,0.0,79,20.2,12.5,NNE,1012.0,29.9,78,20.5,68.9,5.0,27.6,17.2,Overcast,1009
2024-09-19,2024-09-19 10:00,21.0,69.9,0.0,0.0,76,20.2,12.5,NNE,1012.0,29.89,67,21.0,69.9,5.0,26.9,16.7,Overcast,1009
2024-09-19,2024-09-19 11:00,21.8,71.2,0.0,0.0,73,22.3,13.9,NNE,1012.0,29.89,56,21.8,71.2,6.0,27.4,17.0,Partly cloudy,1003
2024-09-19,2024-09-19 12:00,22.4,72.2,0.0,0.0,72,25.9,16.1,NNE,1012.0,29.88,68,24.5,76.1,6.0,30.1,18.7,Partly cloudy,1003
2024-09-19,2024-09-19 13:00,22.9,73.2,0.0,0.0,71,24.5,15.2,NNE,1012.0,29.88,74,24.9,76.8,6.0,30.8,19.1,Partly cloudy,1003
2024-09-19,2024-09-19 14:00,23.0,73.3,0.0,0.0,70,25.9,16.1,NNE,1012.0,29.87,81,25.0,76.9,5.0,32.0,19.9,Cloudy,1006
2024-09-19,2024-09-19 15:00,22.9,73.3,0.0,0.0,70,26.3,16.3,NNE,1011.0,29.86,90,24.9,76.9,5.0,32.7,20.3,Cloudy,1006
2024-09-19,2024-09-19 16:00,22.8,73.1,0.0,0.0,71,25.9,16.1,NNE,1011.0,29.86,95,24.9,76.8,5.0,32.0,19.9,Cloudy,1006
2024-09-19,2024-09-19 17:00,22.3,72.1,0.0,0.0,71,25.9,16.1,N,1011.0,29.85,100,23.9,74.9,5.0,33.5,20.8,Overcast,1009
2024-09-19,2024-09-19 18:00,21.8,71.2,0.0,0.0,73,26.6,16.6,N,1011.0,29.86,100,21.8,71.2,5.0,34.2,21.3,Overcast,1009
2024-09-19,2024-09-19 19:00,21.3,70.3,0.0,0.0,74,25.6,15.9,NNE,1011.0,29.86,100,21.3,70.3,0.0,33.2,20.6,Overcast,1009
2024-09-19,2024-09-19 20:00,20.6,69.1,0.0,0.0,75,23.8,14.8,NNE,1011.0,29.87,100,20.6,69.1,0.0,32.0,19.9,Overcast,1009
2024-09-19,2024-09-19 21:00,20.0,68.0,0.0,0.0,83,23.0,14.3,NNE,1011.0,29.86,100,20.0,68.0,0.0,31.6,19.7,Overcast,1009
2024-09-19,2024-09-19 22:00,20.2,68.4,0.0,0.0,87,22.7,14.1,NNE,1011.0,29.86,100,20.2,68.4,0.0,31.5,19.6,Overcast,1009
2024-09-19,2024-09-19 23:00,19.4,67.0,0.0,0.0,83,21.6,13.4,NNE,1014.0,29.95,100,19.4,67.0,0.0,30.7,19.1,Overcast,1009
2024-09-20,2024-09-20 00:00,20.7,69.3,0.0,0.0,78,15.1,9.4,NNE,1011.0,29.85,92,20.7,69.3,0.0,20.6,12.8,Overcast,1009
2024-09-20,2024-09-20 01:00,20.4,68.7,0.0,0.0,79,15.8,9.8,NNE,1011.0,29.84,89,20.4,68.7,0.0,21.7,13.5,Overcast,1009
2024-09-20,2024-09-20 02:00,19.9,67.8,0.0,0.0,80,17.3,10.7,NNE,1010.0,29.84,86,19.9,67.8,0.0,24.1,15.0,Cloudy,1006
2024-09-20,2024-09-20 03:00,19.5,67.1,0.0,0.0,84,16.6,10.3,NNE,1011.0,29.84,93,19.5,67.1,0.0,23.5,14.6,Cloudy,1006
2024-09-20,2024-09-20 04:00,19.1,66.4,0.0,0.0,86,16.6,10.3,NNE,1011.0,29.85,96,19.1,66.4,0.0,23.7,14.7,Cloudy,1006
2024-09-20,2024-09-20 05:00,18.7,65.7,0.0,0.0,88,17.3,10.7,NNE,1011.0,29.85,100,18.7,65.7,0.0,24.4,15.1,Overcast,1009
2024-09-20,2024-09-20 06:00,18.4,65.2,0.5,0.02,90,18.0,11.2,NNE,1012.0,29.87,100,18.4,65.2,0.0,25.3,15.7,Moderate rain at times,1186
2024-09-20,2024-09-20 07:00,18.2,64.8,0.76,0.03,91,18.4,11.4,NNE,1012.0,29.88,100,18.2,64.8,4.0,26.0,16.2,Moderate rain at times,1186
2024-09-20,2024-09-20 08:00,18.5,65.3,1.01,0.04,92,20.2,12.5,NNE,1012.0,29.89,100,18.5,65.3,4.0,26.6,16.5,Light rain,1183
2024-09-20,2024-09-20 09:00,18.9,65.9,0.5,0.02,85,23.0,14.3,NNE,1012.0,29.9,95,18.9,65.9,4.0,28.3,17.6,Light rain,1183
2024-09-20,2024-09-20 10:00,19.2,66.6,0.25,0.01,81,24.1,15.0,NE,1013.0,29.9,93,19.2,66.6,4.0,27.8,17.3,Light rain,1183
2024-09-20,2024-09-20 11:00,19.9,67.9,0.0,0.0,78,22.0,13.6,NE,1013.0,29.9,91,19.9,67.9,4.0,25.3,15.7,Overcast,1009
2024-09-20,2024-09-20 12:00,20.6,69.0,0.0,0.0,72,19.8,12.3,NNE,1013.0,29.9,95,20.6,69.0,5.0,22.8,14.2,Overcast,1009
2024-09-20,2024-09-20 13:00,21.1,70.0,0.0,0.0,70,20.9,13.0,NNE,1012.0,29.9,98,21.1,70.0,5.0,24.0,14.9,Overcast,1009
2024-09-20,2024-09-20 14:00,21.2,70.1,0.0,0.0,67,21.6,13.4,NE,1012.0,29.9,100,21.2,70.1,5.0,24.8,15.4,Overcast,1009
2024-09-20,2024-09-20 15:00,21.1,70.0,0.0,0.0,68,24.5,15.2,NE,1012.0,29.9,92,21.1,70.0,5.0,28.2,17.5,Overcast,1009
2024-09-20,2024-09-20 16:00,21.0,69.7,0.0,0.0,68,22.0,13.6,ENE,1013.0,29.9,88,21.0,69.7,5.0,26.7,16.6,Overcast,1009
2024-09-20,2024-09-20 17:00,20.9,69.6,0.0,0.0,69,21.2,13.2,ENE,1013.0,29.9,84,20.9,69.6,5.0,25.3,15.7,Cloudy,1006
2024-09-20,2024-09-20 18:00,20.9,69.6,0.0,0.0,68,17.6,11.0,ENE,1013.0,29.91,61,20.9,69.6,5.0,21.7,13.5,Cloudy,1006
2024-09-20,2024-09-20 19:00,20.9,69.6,0.0,0.0,67,18.4,11.4,ENE,1013.0,29.91,49,20.9,69.6,0.0,23.7,14.7,Cloudy,1006
2024-09-20,2024-09-20 20:00,20.7,69.3,0.0,0.0,67,19.4,12.1,ENE,1013.0,29.91,38,20.7,69.3,0.0,25.0,15.5,Partly cloudy,1003
2024-09-20,2024-09-20 21:00,20.5,69.0,0.0,0.0,70,19.4,12.1,NE,1014.0,29.93,62,20.5,69.0,0.0,25.5,15.8,Partly cloudy,1003
2024-09-20,2024-09-20 22:00,20.8,69.4,0.0,0.0,71,18.7,11.6,NE,1014.0,29.94,74,20.8,69.4,0.0,25.1,15.6,Partly cloudy,1003
2024-09-20,2024-09-20 23:00,20.2,68.4,0.0,0.0,76,18.4,11.4,NE,1011.0,29.87,99,20.2,68.4,0.0,24.9,15.5,Overcast,1009
2024-09-21,2024-09-21 00:00,19.8,67.6,0.0,0.0,73,14.0,8.7,NE,1016.0,29.99,10,19.8,67.6,0.0,18.8,11.7,Clear,1000
2024-09-21,2024-09-21 01:00,19.2,66.6,0.0,0.0,74,14.0,8.7,NE,1016.0,29.99,11,19.2,66.6,0.0,18.9,11.8,Clear,1000
2024-09-21,2024-09-21 02:00,18.7,65.7,0.0,0.0,75,11.5,7.2,NNE,1016.0,29.99,11,18.7,65.7,0.0,15.8,9.8,Clear,1000
2024-09-21,2024-09-21 03:00,18.4,65.1,0.0,0.0,74,11.5,7.2,NNE,1016.0,29.99,51,18.4,65.1,0.0,15.8,9.8,Cloudy,1006
2024-09-21,2024-09-21 04:00,18.1,64.7,0.0,0.0,74,11.9,7.4,NNE,1016.0,29.99,70,18.1,64.7,0.0,16.2,10.1,Cloudy,1006
2024-09-21,2024-09-21 05:00,18.0,64.4,0.0,0.0,73,12.6,7.8,NNE,1016.0,29.99,90,18.0,64.4,0.0,17.5,10.9,Overcast,1009
2024-09-21,2024-09-21 06:00,17.9,64.2,0.0,0.0,73,12.2,7.6,NNE,1016.0,30.0,68,17.9,64.2,0.0,16.9,10.5,Overcast,1009
2024-09-21,2024-09-21 07:00,17.8,64.0,0.0,0.0,73,12.6,7.8,NNE,1016.0,30.01,57,17.8,64.0,4.0,17.6,11.0,Overcast,1009
2024-09-21,2024-09-21 08:00,18.6,65.6,0.0,0.0,73,13.7,8.5,NNE,1016.0,30.02,46,18.6,65.6,5.0,18.0,11.2,Partly cloudy,1003
2024-09-21,2024-09-21 09:00,19.5,67.1,0.0,0.0,67,13.3,8.3,NNE,1016.0,30.01,32,19.5,67.1,5.0,16.5,10.3,Partly cloudy,1003
2024-09-21,2024-09-21 10:00,20.4,68.7,0.0,0.0,64,14.0,8.7,NE,1016.0,30.01,25,20.4,68.7,6.0,16.3,10.2,Partly cloudy,1003
2024-09-21,2024-09-21 11:00,22.0,71.5,0.0,0.0,60,13.7,8.5,NE,1016.0,30.0,18,22.0,71.5,6.0,15.7,9.8,Sunny,1000
2024-09-21,2024-09-21 12:00,23.3,73.9,0.0,0.0,54,12.2,7.6,NE,1015.0,29.98,13,24.9,76.9,6.0,14.1,8.7,Sunny,1000
2024-09-21,2024-09-21 13:00,24.5,76.1,0.0,0.0,50,10.8,6.7,ENE,1015.0,29.97,11,25.6,78.0,6.0,12.4,7.7,Sunny,1000
2024-09-21,2024-09-21 14:00,24.8,76.7,0.0,0.0,47,9.7,6.0,E,1015.0,29.96,9,25.7,78.3,6.0,11.2,7.0,Sunny,1000
2024-09-21,2024-09-21 15:00,24.9,76.8,0.0,0.0,48,9.0,5.6,E,1014.0,29.95,34,25.8,78.4,6.0,10.4,6.4,Partly cloudy,1003
2024-09-21,2024-09-21 16:00,24.8,76.6,0.0,0.0,49,10.4,6.5,ESE,1014.0,29.94,47,25.7,78.3,6.0,12.0,7.5,Partly cloudy,1003
2024-09-21,2024-09-21 17:00,23.9,75.0,0.0,0.0,50,13.7,8.5,SE,1014.0,29.93,59,25.4,77.7,6.0,15.7,9.8,Partly cloudy,1003
2024-09-21,2024-09-21 18:00,23.0,73.4,0.0,0.0,55,15.5,9.6,SE,1015.0,29.96,70,25.1,77.1,6.0,18.8,11.7,Partly cloudy,1003
2024-09-21,2024-09-21 19:00,22.1,71.8,0.0,0.0,57,14.4,8.9,SSE,1015.0,29.97,76,24.8,76.6,0.0,18.4,11.4,Partly cloudy,1003
2024-09-21,2024-09-21 20:00,21.0,69.8,0.0,0.0,60,13.0,8.1,SE,1016.0,29.99,81,21.0,69.8,0.0,16.4,10.2,Cloudy,1006
2024-09-21,2024-09-21 21:00,20.1,68.2,0.0,0.0,63,13.3,8.3,ESE,1016.0,30.0,63,20.1,68.2,0.0,17.4,10.8,Cloudy,1006
2024-09-21,2024-09-21 22:00,20.5,68.8,0.0,0.0,65,18.7,11.6,E,1016.0,30.01,54,20.5,68.8,0.0,24.6,15.3,Cloudy,1006
2024-09-21,2024-09-21 23:00,19.1,66.4,0.0,0.0,71,18.7,11.6,ENE,1016.0,29.99,10,19.1,66.4,0.0,24.6,15.3,Clear,1000
2024-09-22,2024-09-22 00:00,16.9,62.5,0.0,0.0,75,14.8,9.2,ENE,1016.0,30.02,6,16.9,62.5,0.0,19.6,12.2,Clear,1000
2024-09-22,2024-09-22 01:00,16.4,61.5,0.0,0.0,76,14.0,8.7,NE,1016.0,30.01,9,16.4,61.5,0.0,18.5,11.5,Clear,1000
2024-09-22,2024-09-22 02:00,15.9,60.6,0.0,0.0,78,14.0,8.7,NE,1016.0,30.01,11,15.9,60.6,0.0,18.5,11.5,Clear,1000
2024-09-22,2024-09-22 03:00,15.6,60.1,0.0,0.0,79,13.3,8.3,NE,1016.0,30.02,11,15.6,60.1,0.0,17.7,11.0,Clear,1000
2024-09-22,2024-09-22 04:00,15.3,59.6,0.0,0.0,80,14.4,8.9,NE,1017.0,30.02,11,15.3,59.6,0.0,19.0,11.8,Clear,1000
2024-09-22,2024-09-22 05:00,15.3,59.6,0.0,0.0,80,15.1,9.4,NE,1017.0,30.02,11,15.3,59.6,0.0,20.1,12.5,Clear,1000
2024-09-22,2024-09-22 06:00,15.4,59.7,0.0,0.0,78,14.4,8.9,NE,1017.0,30.04,5,15.4,59.7,0.0,19.3,12.0,Clear,1000
2024-09-22,2024-09-22 07:00,15.4,59.8,0.0,0.0,77,14.0,8.7,NE,1017.0,30.05,3,15.4,59.8,5.0,19.1,11.9,Sunny,1000
2024-09-22,2024-09-22 08:00,16.6,61.9,0.0,0.0,76,14.0,8.7,NE,1018.0,30.05,0,16.6,61.9,5.0,18.0,11.2,Sunny,1000
2024-09-22,2024-09-22 09:00,17.7,63.9,0.0,0.0,66,14.8,9.2,NE,1018.0,30.05,0,17.7,63.9,5.0,17.6,10.9,Sunny,1000
2024-09-22,2024-09-22 10:00,18.9,66.0,0.0,0.0,60,16.2,10.1,ENE,1017.0,30.05,0,18.9,66.0,5.0,18.6,11.6,Sunny,1000
2024-09-22,2024-09-22 11:00,20.0,68.1,0.0,0.0,55,15.1,9.4,ENE,1017.0,30.04,0,20.0,68.1,6.0,17.4,10.8,Sunny,1000
2024-09-22,2024-09-22 12:00,20.9,69.6,0.0,0.0,52,15.8,9.8,ENE,1017.0,30.04,0,20.9,69.6,6.0,18.2,11.3,Sunny,1000
2024-09-22,2024-09-22 13:00,21.7,71.0,0.0,0.0,50,13.3,8.3,ENE,1017.0,30.04,0,21.7,71.0,6.0,15.3,9.5,Sunny,1000
2024-09-22,2024-09-22 14:00,21.8,71.2,0.0,0.0,48,12.6,7.8,ENE,1017.0,30.03,0,21.8,71.2,6.0,14.5,9.0,Sunny,1000
2024-09-22,2024-09-22 15:00,21.8,71.2,0.0,0.0,49,11.2,6.9,E,1017.0,30.04,21,21.8,71.2,6.0,12.9,8.0,Sunny,1000
2024-09-22,2024-09-22 16:00,21.6,70.9,0.0,0.0,49,14.8,9.2,ESE,1017.0,30.04,32,21.6,70.9,6.0,17.0,10.6,Partly cloudy,1003
2024-09-22,2024-09-22 17:00,20.9,69.6,0.0,0.0,49,12.6,7.8,ESE,1017.0,30.04,42,20.9,69.6,6.0,14.5,9.0,Partly cloudy,1003
2024-09-22,2024-09-22 18:00,20.2,68.3,0.0,0.0,57,10.1,6.3,ESE,1018.0,30.06,29,20.2,68.3,6.0,12.5,7.8,Partly cloudy,1003
2024-09-22,2024-09-22 19:00,19.5,67.1,0.0,0.0,61,10.4,6.5,SE,1018.0,30.07,22,19.5,67.1,0.0,13.9,8.6,Partly cloudy,1003
2024-09-22,2024-09-22 20:00,18.7,65.7,0.0,0.0,65,11.2,6.9,SSE,1018.0,30.08,16,18.7,65.7,0.0,15.0,9.3,Clear,1000
2024-09-22,2024-09-22 21:00,18.2,64.7,0.0,0.0,65,11.5,7.2,SE,1019.0,30.08,20,18.2,64.7,0.0,15.4,9.6,Clear,1000
2024-09-22,2024-09-22 22:00,17.8,64.1,0.0,0.0,66,14.0,8.7,E,1019.0,30.08,22,17.8,64.1,0.0,19.2,11.9,Clear,1000
2024-09-22,2024-09-22 23:00,17.0,62.7,0.0,0.0,72,16.9,10.5,E,1017.0,30.02,0,17.0,62.7,0.0,22.6,14.0,Clear,1000
2024-09-23,2024-09-23 00:00,16.5,61.8,0.0,0.0,69,15.1,9.4,ENE,1018.0,30.06,45,16.5,61.8,0.0,20.6,12.8,Partly cloudy,1003
2024-09-23,2024-09-23 01:00,16.1,60.9,0.0,0.0,70,16.6,10.3,ENE,1018.0,30.06,38,16.1,60.9,0.0,22.5,14.0,Partly cloudy,1003
2024-09-23,2024-09-23 02:00,15.8,60.4,0.0,0.0,71,15.5,9.6,NE,1018.0,30.05,31,15.8,60.4,0.0,20.9,13.0,Partly cloudy,1003
2024-09-23,2024-09-23 03:00,15.6,60.1,0.0,0.0,72,16.2,10.1,NE,1018.0,30.05,66,15.6,60.1,0.0,21.9,13.6,Partly cloudy,1003
2024-09-23,2024-09-23 04:00,15.5,59.9,0.0,0.0,73,15.8,9.8,NE,1017.0,30.05,83,15.5,59.9,0.0,21.4,13.3,Partly cloudy,1003
2024-09-23,2024-09-23 05:00,15.6,60.1,0.0,0.0,74,14.4,8.9,NNE,1017.0,30.04,100,15.6,60.1,0.0,19.3,12.0,Overcast,1009
2024-09-23,2024-09-23 06:00,15.7,60.3,0.0,0.0,75,14.4,8.9,NE,1018.0,30.06,87,15.7,60.3,0.0,19.4,12.0,Overcast,1009
2024-09-23,2024-09-23 07:00,15.9,60.6,0.0,0.0,76,14.4,8.9,NNE,1018.0,30.07,80,15.9,60.6,4.0,19.6,12.2,Overcast,1009
2024-09-23,2024-09-23 08:00,16.6,61.8,0.0,0.0,76,15.1,9.4,NE,1018.0,30.07,73,16.6,61.8,4.0,19.3,12.0,Cloudy,1006
2024-09-23,2024-09-23 09:00,17.3,63.1,0.0,0.0,70,14.8,9.2,NE,1019.0,30.08,75,17.3,63.1,4.0,17.6,11.0,Cloudy,1006
2024-09-23,2024-09-23 10:00,17.9,64.3,0.0,0.0,68,15.8,9.8,NE,1019.0,30.08,76,17.9,64.3,4.0,18.2,11.3,Cloudy,1006
2024-09-23,2024-09-23 11:00,18.8,65.8,0.0,0.0,65,16.2,10.1,ENE,1019.0,30.09,77,18.8,65.8,4.0,18.6,11.6,Cloudy,1006
2024-09-23,2024-09-23 12:00,19.5,67.1,0.0,0.0,61,15.1,9.4,ENE,1018.0,30.07,74,19.5,67.1,4.0,17.4,10.8,Cloudy,1006
2024-09-23,2024-09-23 13:00,20.1,68.2,0.0,0.0,59,14.4,8.9,ENE,1018.0,30.06,73,20.1,68.2,5.0,16.6,10.3,Cloudy,1006
2024-09-23,2024-09-23 14:00,20.4,68.7,0.0,0.0,56,13.0,8.1,ENE,1018.0,30.05,71,20.4,68.7,5.0,14.9,9.3,Cloudy,1006
2024-09-23,2024-09-23 15:00,20.5,69.0,0.0,0.0,57,9.7,6.0,E,1017.0,30.04,77,20.5,69.0,5.0,11.2,7.0,Cloudy,1006
2024-09-23,2024-09-23 16:00,20.6,69.1,0.0,0.0,57,8.3,5.1,E,1017.0,30.03,79,20.6,69.1,5.0,9.5,5.9,Cloudy,1006
2024-09-23,2024-09-23 17:00,20.4,68.7,0.0,0.0,58,9.4,5.8,ESE,1017.0,30.02,82,20.4,68.7,5.0,10.8,6.7,Cloudy,1006
2024-09-23,2024-09-23 18:00,20.1,68.2,0.0,0.0,62,11.2,6.9,ESE,1017.0,30.04,83,20.1,68.2,5.0,13.7,8.5,Cloudy,1006
2024-09-23,2024-09-23 19:00,19.9,67.8,0.0,0.0,64,10.4,6.5,SE,1017.0,30.05,83,19.9,67.8,0.0,13.4,8.3,Cloudy,1006
2024-09-23,2024-09-23 20:00,19.5,67.1,0.0,0.0,66,9.0,5.6,ESE,1018.0,30.05,84,19.5,67.1,0.0,11.8,7.3,Cloudy,1006
2024-09-23,2024-09-23 21:00,19.2,66.5,0.0,0.0,70,14.0,8.7,E,1018.0,30.06,81,19.2,66.5,0.0,18.2,11.3,Cloudy,1006
2024-09-23,2024-09-23 22:00,18.0,64.5,0.0,0.0,72,17.6,11.0,E,1018.0,30.06,80,18.0,64.5,0.0,23.0,14.3,Cloudy,1006
2024-09-23,2024-09-23 23:00,18.1,64.6,0.0,0.0,66,18.7,11.6,E,1018.0,30.07,58,18.1,64.6,0.0,24.5,15.2,Partly cloudy,1003
2024-09-24,2024-09-24 00:00,17.8,64.0,0.0,0.0,69,14.0,8.7,ENE,1018.0,30.06,84,17.8,64.0,0.0,18.9,11.8,Overcast,1009
2024-09-24,2024-09-24 01:00,17.4,63.3,0.0,0.0,70,15.1,9.4,ENE,1018.0,30.06,76,17.4,63.3,0.0,20.3,12.6,Overcast,1009
2024-09-24,2024-09-24 02:00,17.0,62.5,0.0,0.0,70,15.8,9.8,ENE,1018.0,30.06,68,17.0,62.5,0.0,21.3,13.3,Cloudy,1006
2024-09-24,2024-09-24 03:00,16.6,62.0,0.0,0.0,72,15.5,9.6,ENE,1018.0,30.07,62,16.6,62.0,0.0,20.7,12.9,Cloudy,1006
2024-09-24,2024-09-24 04:00,16.4,61.5,0.0,0.0,73,16.2,10.1,ENE,1018.0,30.07,59,16.4,61.5,0.0,21.7,13.5,Cloudy,1006
2024-09-24,2024-09-24 05:00,16.2,61.1,0.0,0.0,75,16.2,10.1,NE,1019.0,30.08,56,16.2,61.1,0.0,21.7,13.5,Partly cloudy,1003
2024-09-24,2024-09-24 06:00,16.0,60.8,0.0,0.0,75,16.6,10.3,NE,1019.0,30.1,74,16.0,60.8,0.0,22.3,13.9,Partly cloudy,1003
2024-09-24,2024-09-24 07:00,15.9,60.6,0.0,0.0,75,15.8,9.8,ENE,1020.0,30.11,83,15.9,60.6,5.0,21.4,13.3,Partly cloudy,1003
2024-09-24,2024-09-24 08:00,16.2,61.1,0.0,0.0,75,16.9,10.5,ENE,1020.0,30.13,92,16.2,61.1,4.0,22.6,14.0,Overcast,1009
2024-09-24,2024-09-24 09:00,16.5,61.7,0.0,0.0,72,15.5,9.6,ENE,1020.0,30.13,96,16.5,61.7,4.0,20.2,12.5,Overcast,1009
2024-09-24,2024-09-24 10:00,16.8,62.2,0.0,0.0,71,15.8,9.8,ENE,1021.0,30.14,98,16.8,62.2,4.0,20.3,12.6,Overcast,1009
2024-09-24,2024-09-24 11:00,17.7,63.9,0.0,0.0,70,14.0,8.7,ENE,1021.0,30.14,100,17.7,63.9,4.0,16.8,10.4,Overcast,1009
2024-09-24,2024-09-24 12:00,18.6,65.5,0.0,0.0,64,14.0,8.7,E,1020.0,30.13,82,18.6,65.5,4.0,16.2,10.0,Overcast,1009
2024-09-24,2024-09-24 13:00,19.5,67.0,0.0,0.0,61,14.4,8.9,E,1020.0,30.13,74,19.5,67.0,4.0,16.6,10.3,Overcast,1009
2024-09-24,2024-09-24 14:00,19.9,67.9,0.0,0.0,59,14.0,8.7,E,1020.0,30.12,65,19.9,67.9,4.0,16.2,10.0,Cloudy,1006
2024-09-24,2024-09-24 15:00,20.2,68.3,0.0,0.0,59,15.1,9.4,E,1020.0,30.11,70,20.2,68.3,5.0,17.4,10.8,Cloudy,1006
2024-09-24,2024-09-24 16:00,20.3,68.6,0.0,0.0,59,14.8,9.2,E,1020.0,30.11,72,20.3,68.6,5.0,17.0,10.6,Cloudy,1006
2024-09-24,2024-09-24 17:00,20.2,68.3,0.0,0.0,60,15.8,9.8,E,1020.0,30.11,75,20.2,68.3,5.0,19.7,12.2,Cloudy,1006
2024-09-24,2024-09-24 18:00,20.0,67.9,0.0,0.0,63,16.6,10.3,ESE,1020.0,30.12,87,20.0,67.9,4.0,20.9,13.0,Cloudy,1006
2024-09-24,2024-09-24 19:00,19.7,67.5,0.0,0.0,65,17.6,11.0,ESE,1020.0,30.13,93,19.7,67.5,0.0,22.8,14.1,Cloudy,1006
2024-09-24,2024-09-24 20:00,19.2,66.6,0.0,0.0,66,19.1,11.9,ESE,1020.0,30.13,99,19.2,66.6,0.0,24.5,15.2,Overcast,1009
2024-09-24,2024-09-24 21:00,18.8,65.9,0.0,0.0,70,18.7,11.6,E,1021.0,30.14,100,18.8,65.9,0.0,24.1,15.0,Overcast,1009
2024-09-24,2024-09-24 22:00,18.7,65.6,0.0,0.0,71,18.0,11.2,E,1021.0,30.14,100,18.7,65.6,0.0,24.3,15.1,Overcast,1009
2024-09-24,2024-09-24 23:00,17.9,64.3,0.0,0.0,68,17.6,11.0,E,1018.0,30.07,100,17.9,64.3,0.0,24.0,14.9,Overcast,1009
2024-09-25,2024-09-25 00:00,17.7,63.9,0.0,0.0,83,15.5,9.6,ESE,1020.0,30.13,100,17.7,63.9,0.0,21.2,13.2,Overcast,1009
2024-09-25,2024-09-25 01:00,17.7,63.9,0.0,0.0,82,15.5,9.6,ESE,1020.0,30.13,100,17.7,63.9,0.0,21.3,13.2,Overcast,1009
2024-09-25,2024-09-25 02:00,17.7,63.8,0.0,0.0,81,15.1,9.4,ESE,1020.0,30.12,100,17.7,63.8,0.0,20.7,12.9,Overcast,1009
2024-09-25,2024-09-25 03:00,17.6,63.7,0.0,0.0,80,13.3,8.3,E,1020.0,30.12,100,17.6,63.7,0.0,18.5,11.5,Overcast,1009
2024-09-25,2024-09-25 04:00,17.6,63.6,0.0,0.0,80,15.5,9.6,E,1020.0,30.12,100,17.6,63.6,0.0,21.5,13.3,Overcast,1009
2024-09-25,2024-09-25 05:00,17.5,63.5,0.0,0.0,79,16.9,10.5,E,1020.0,30.12,100,17.5,63.5,0.0,23.7,14.7,Overcast,1009
2024-09-25,2024-09-25 06:00,17.4,63.3,0.0,0.0,80,14.0,8.7,E,1021.0,30.14,100,17.4,63.3,0.0,19.7,12.2,Overcast,1009
2024-09-25,2024-09-25 07:00,17.4,63.2,0.0,0.0,80,16.2,10.1,E,1021.0,30.15,100,17.4,63.2,4.0,22.8,14.2,Overcast,1009
2024-09-25,2024-09-25 08:00,17.4,63.3,0.0,0.0,80,17.6,11.0,ESE,1021.0,30.15,100,17.4,63.3,4.0,24.6,15.3,Overcast,1009
2024-09-25,2024-09-25 09:00,17.4,63.3,0.0,0.0,82,15.8,9.8,ESE,1021.0,30.16,100,17.4,63.3,4.0,21.7,13.5,Overcast,1009
2024-09-25,2024-09-25 10:00,17.5,63.4,0.0,0.0,83,16.6,10.3,ESE,1021.0,30.16,100,17.5,63.4,4.0,22.3,13.9,Overcast,1009
2024-09-25,2024-09-25 11:00,17.6,63.7,0.0,0.0,84,18.7,11.6,ESE,1021.0,30.16,100,17.6,63.7,4.0,24.8,15.4,Overcast,1009
2024-09-25,2024-09-25 12:00,17.7,63.9,0.0,0.0,86,18.7,11.6,ESE,1021.0,30.15,100,17.7,63.9,4.0,23.6,14.7,Overcast,1009
2024-09-25,2024-09-25 13:00,17.9,64.2,0.0,0.0,87,18.0,11.2,ESE,1021.0,30.14,100,17.9,64.2,4.0,23.0,14.3,Overcast,1009
2024-09-25,2024-09-25 14:00,18.1,64.5,0.0,0.0,88,17.6,11.0,ESE,1021.0,30.14,100,18.1,64.5,4.0,23.8,14.8,Overcast,1009
2024-09-25,2024-09-25 15:00,18.2,64.8,0.0,0.0,90,19.1,11.9,ESE,1020.0,30.13,100,18.2,64.8,4.0,24.2,15.0,Overcast,1009
